Weiss Beer,1593,413,4,50,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Hefeweizen,German Ale,Crescent City Brewhouse,527 Decatur Street,New Orleans,Louisiana,United States,"29.9558,-90.0641",
Three Sisters Golden Wheat,1752,754,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Krogh's Restaurant and Brewpub,23 White Deer Plaza,Sparta,New Jersey,United States,"41.0323,-74.6407",
Witte Ezel,1902,266,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brouwerij Bavik - De Brabandere,Rijksweg 33,Bavikhove,West-Vlaanderen,Belgium,"50.8628,3.2992",
Eric the Red,1917,1066,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Rock Bottom Restaurant & Brewery - Minneapolis,800 LaSalle Plaza,Minneapolis,Minnesota,United States,"44.9765,-93.2747",
Blonde,34,196,-1,-1,7.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brasserie La Choulette,16 rue des Ecoles,Hordain,,France,"50.2601,3.3125",
90 Shilling,208,935,1,7,5.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,Scottish-Style Light Ale,British Ale,Odell Brewing,800 East Lincoln Avenue,Fort Collins,Colorado,United States,"40.5894,-105.063",
Houblon,230,167,-1,-1,9,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brasserie D'Achouffe,Rue du Village 32,Houffalize-Achouffe,Luxembourg,Belgium,"50.1507,5.7442",
Fallen Angel Sweet Stout,246,501,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Empyrean Brewing Company,729 Q Street,Lincoln,Nebraska,United States,"40.8155,-96.7105",
Ale Mary,461,1043,3,26,6,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,RCH Brewery,West Hewish,Weston-super-Mare,Somerset,United Kingdom,"51.3723,-2.8773",
Pils,506,1120,-1,-1,4.9000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Schussenrieder Erlebnisbrauerei,Wilhelm-Schussen-Strae 12,Bad Schussenried,Baden-Wrttemberg,Germany,"48.004,9.6584",
Pilsner,612,120,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Big River Brewing,180 - 14200 Entertainment Boulevard,Richmond,British Columbia,Canada,"49.1344,-123.065",
Anniversary IPA Glacier,974,1158,3,31,7.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Sly Fox Brewhouse and Eatery - Royersford,312 North Lewis Road,Royersford,Pennsylvania,United States,"40.1943,-75.534",http://www.slyfoxbeer.com/index1.asp
Lake Placid Frostbite Ale,5612,767,3,31,6.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Lake Placid Pub & Brewery,813 Mirror Lake Drive,Lake Placid,New York,United States,"44.2829,-73.9813",http://www.ubuale.com/
Oktoberfest,5860,144,7,84,5.0100002289,28,0,0,bluepoint-oktoberfest.png,,179,2010-12-20T07:35:00-08:00,German-Style Oktoberfest,German Lager,Blue Point Brewing,161 River Avenue,Patchogue,New York,United States,"40.7591,-73.0215",http://www.bluepointbrewing.com/
Auld Lang Syne,3324,389,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Coast Range Brewing,7050 Monterey Street,Gilroy,California,United States,"37.0013,-121.566",
Blueberry Blonde,3403,1387,11,116,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Light American Wheat Ale or Lager,Other Style,Yegua Creek Brewing - Dallas,2920 North Henderson Ave,Dallas,Texas,United States,"32.821,-96.7848",
Powder Hound Winter Ale,3764,122,1,13,0,0,0,0,,,,,Old Ale,British Ale,Big Sky Brewing,5417 Trumpeter Way,Missoula,Montana,United States,"46.9223,-114.073",
Kipona Fest,3803,45,7,84,5.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Oktoberfest,German Lager,Appalachian Brewing Company,50 N. Cameron St.,Harrisburg,Pennsylvania,United States,"40.2659,-76.8753",http://www.abcbrew.com
Prophecy,3938,1352,5,61,9.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style Tripel,Belgian and French Ale,Weyerbacher Brewing Company,905 Line Street,Easton,Pennsylvania,United States,"40.6732,-75.2249",http://www.weyerbacher.com/
Ale,2124,1153,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Slab City Brewing,,Bonduel,Wisconsin,United States,"44.7403,-88.4448",
Schlafly Smoked Porter,2141,1092,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Saint Louis Brewery / Schlafy Tap Room,2100 Locust Street,Saint Louis,Missouri,United States,"38.633,-90.21",http://www.schlafly.com/
Belgian Trippel,2214,1268,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Titletown Brewing,200 Dousman Street,Green Bay,Wisconsin,United States,"44.52,-88.0173",
Belzebuth,2222,193,3,37,13,0,0,0,,,0,2010-07-22T13:00:00-07:00,Golden or Blonde Ale,North American Ale,Brasserie Grain D'Orge,,Ronchin,,France,"50.6054,3.0775",
Cleary Red,2595,651,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Hereford & Hops Restaurant and Brewpub #1,624 Ludington Street,Escanaba,Michigan,United States,"45.7458,-87.056",
Redback Original Malt Wheat Beer,2615,835,-1,-1,4.6999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Matilda Bay Brewing,130 Stirling Highway,North Fremantle,Western Australia,Australia,"-32.0232,115.754",
Pale,2705,574,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Glacial Lakes Brewing,,New York Mills,Minnesota,United States,"46.518,-95.3761",
The Only Oat Malt Stout In The World,2712,807,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Maclay and Co.,,Clackmannan,Scotland,United Kingdom,"56.1073,-3.7528",
St. Sebastiaan Dark,2929,297,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brouwerij Sterkens,Meerdorp 20,Hoogstraten-Meer,Antwerpen,Belgium,"51.4439,4.7386",
Copper Kettle Weiss,2939,907,4,50,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Hefeweizen,German Ale,New Glarus Brewing Company,2400 State Highway 69,New Glarus,Wisconsin,United States,"42.8171,-89.6306",http://www.newglarusbrewing.com/
Big Horn Hefeweizen,2978,326,4,50,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Hefeweizen,German Ale,C.B. & Potts of Cheyenne,1650 Dell Range Boulevard,Cheyenne,Wyoming,United States,"41.1607,-104.802",
563 Stout,3987,2,3,42,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,21st Amendment Brewery Cafe,563 Second Street,San Francisco,California,United States,"37.7825,-122.393",http://www.21st-amendment.com/
Winter Storm,3996,385,1,5,7.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Extra Special Bitter,British Ale,Clipper City Brewing Co.,4615-B Hollins Ferry Road,Baltimore,Maryland,United States,"39.2308,-76.6751",http://www.ccbeer.com/
1000 Barley Wine,4035,1316,-1,-1,9.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Upstream Brewing Old Market,514 South Eleventh Street,Omaha,Nebraska,United States,"41.2553,-95.9306",http://www.upstreambrewing.com/
Kalamazoo Stout,4134,100,1,20,6,0,0,0,,,0,2010-07-22T13:00:00-07:00,Sweet Stout,British Ale,Bell's Brewery Inc.,8938 Krum Ave.,Galesburg,Michigan,United States,"42.2843,-85.4538",http://www.bellsbeer.com/
Red Fox,4194,1072,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Rogue Ales,2320 SE OSU Drive,Newport,Oregon,United States,"44.6202,-124.052",http://www.rogue.com
Warsteiner Premium Dunkel,4380,1337,-1,-1,4.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Warsteiner Brauerei,Domring 4-10,Warstein,Nordrhein-Westfalen,Germany,"51.4416,8.3519",
Rockslide IPA,4412,520,3,31,6.6999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Fifty Fifty Brewing Co.,11197 Brockway Road,Truckee,California,United States,"39.322,-120.163",http://www.fiftyfiftybrewing.com/
Saranac Belgian Ale,4617,512,5,72,5.9000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,Other Belgian-Style Ales,Belgian and French Ale,F.X. Matt Brewing,811 Edward Street,Utica,New York,United States,"43.1045,-75.2452",http://www.saranac.com
Saint Peter Red,1016,71,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Bandana Brewery,,Mankato,Minnesota,United States,"44.1636,-93.9994",
Peat Smoked Altbier,1128,1261,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Three Needs Brewery and Taproom,207 College Street,Burlington,Vermont,United States,"44.4771,-73.2115",
London Banker ESB,1478,596,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Granite City Food & Brewery - Saint Cloud,3945 Second Street South,Saint Cloud,Minnesota,United States,"45.5498,-94.2067",
"Ginger-\""slap\"" Spiced Ale",1600,1386,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Zea Rotisserie and Brewery,1525 St. Charles Avenue,New Orleans,Louisiana,United States,"29.9386,-90.076",http://www.zearestaurants.com
Goat Toppler Mai Bock,1611,1063,7,90,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Traditional German-Style Bock,German Lager,Rock Bottom Restaurant & Brewery - Chicago,1 West Grand Avenue,Chicago,Illinois,United States,"41.8915,-87.6284",
Us Heit Dubbel Tarwe Bier,1796,429,4,55,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Weizenbock,German Ale,De Friese Bierbrouwerij Us Heit,Snekerstraat 43,Bolsward,,Netherlands,"53.0606,5.5342",
Deep Shaft Stout,1808,557,3,42,6.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Freeminer Brewery,Whimsey Road,Cinderford,Gloucestershire,United Kingdom,"51.8325,-2.5116",
Prairie Thunder Pale Ale,1972,528,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Fitzpatrick's Brewing,,Iowa City,Iowa,United States,"41.6611,-91.5302",
Grimbergen Blonde,2,264,-1,-1,6.6999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brouwerij Alken-Maes,Rue Derbque 7,Jumet,Hainaut,Belgium,"50.4431,4.4147",
Edelweiss,573,479,4,50,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Hefeweizen,German Ale,Edelweissbrauerei Farny,Drren 5,Kilegg,Baden-Wrttemberg,Germany,,
Flagship Red Alt Ale,672,829,3,33,5.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Maritime Pacific Brewing,1514 NW Leary Way,Seattle,Washington,United States,"47.6637,-122.377",
Imperial I.P.A.,704,1296,3,26,7.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Twin Rivers Brewing,104 North Lewis Street,Monroe,Washington,United States,"47.8559,-121.971",
Irish Stout,751,504,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Engine House #9,611 North Pine,Tacoma,Washington,United States,"47.256,-122.473",
Pale Ale,887,623,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Hale's Ales #3,4301 Leary Way NW,Seattle,Washington,United States,"47.6592,-122.366",
Old Ruffian,908,604,3,35,10.199999809,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Barley Wine Ale,North American Ale,Great Divide Brewing,2201 Arapahoe Street,Denver,Colorado,United States,"39.7539,-104.989",http://www.greatdivide.com/
Willy's Oompa-Loompa,4916,463,-1,-1,6,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Dragonmead Microbrewery,14600 East Eleven Mile Road,Warren,Michigan,United States,"42.493,-82.9753",
Serpents Stout,5041,1251,3,43,10.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Imperial Stout,North American Ale,The Lost Abbey,155 Mata Way Suite 104,San Marcos,California,United States,"33.1406,-117.15",http://www.lostabbey.com/
Patchway Pale Ale,5088,833,3,26,5.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Marzoni's Brick Oven & Brewing Co,165 Patchway Road,Duncansville,Pennsylvania,United States,"40.4234,-78.4339",http://www.marzonis.com/
Imperial Czech Premium Lager,5373,753,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,KrÃ¡lovskÃ½ pivovar KruÅ¡ovice,270 53,KruÅ¡ovice,,Czech Republic,,http://www.krusovice.cz/
Flo IPA,5567,1282,3,31,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Trinity Brewing Company,1446 Garden of the Gods,Colorado Springs,Colorado,United States,"38.8967,-104.855",http://trinitybrew.com/
Fresh Frog Raw Hop Imperial Pale Ale,5781,673,3,26,7.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Hoppin Frog Brewery,1680-F East Waterloo Rd.,Akron,Ohio,United States,"41.0247,-81.4676",http://www.hoppinfrog.com/
Saranac India Pale Ale,4597,512,3,31,5.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,F.X. Matt Brewing,811 Edward Street,Utica,New York,United States,"43.1045,-75.2452",http://www.saranac.com
Hoptimus Prime,4772,780,3,32,10,0,0,0,,,0,2010-07-22T13:00:00-07:00,Imperial or Double India Pale Ale,North American Ale,Legacy Brewing Co.,545 Canal Street,Reading,Pennsylvania,United States,"40.3256,-75.9283",http://www.legacybrewing.com
Russian River IPA,4824,1086,3,31,6.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Russian River Brewing,725 Fourth Street,Santa Rosa,California,United States,"38.4418,-122.712",http://www.russianriverbrewing.com/
Apricot Wheat,4868,705,11,116,4.9000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,Light American Wheat Ale or Lager,Other Style,Ithaca Beer Company,600 Elmira Road,Ithaca,New York,United States,"42.4145,-76.5315",
Irish Red,4037,1316,-1,-1,4.4000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Upstream Brewing Old Market,514 South Eleventh Street,Omaha,Nebraska,United States,"41.2553,-95.9306",http://www.upstreambrewing.com/
Holy Moses,4368,605,5,72,5.4000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,Other Belgian-Style Ales,Belgian and French Ale,Great Lakes Brewing,2516 Market Avenue,Cleveland,Ohio,United States,"41.4844,-81.7042",http://www.greatlakesbrewing.com
Oatmeal Stout,2126,1042,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Randy's Fun Hunters Brewery Restaurant and Banquet Center,841 East Milwaukee Street,Whitewater,Wisconsin,United States,"42.832,-88.714",
Streamline Oatmeal Stout,2148,1078,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Route 66 Brewery,,Saint Louis,Missouri,United States,"38.647,-90.225",
Taddy Porter,2241,1099,2,25,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Samuel Smith Old Brewery (Tadcaster),High Street,Tadcaster,North Yorkshire,United Kingdom,"53.8834,-1.2625",
Thunder Pup Pale,2481,789,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Lightning Boy Brewery,,Belgrade,Montana,United States,"45.7786,-111.179",
Irish Red,2571,1340,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Water Street Lake Country,3191 Golf Road,Delafield,Wisconsin,United States,"43.0525,-88.3663",
Old World Oktoberfest,2572,1340,7,84,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Oktoberfest,German Lager,Water Street Lake Country,3191 Golf Road,Delafield,Wisconsin,United States,"43.0525,-88.3663",
Dunkles Hefe Weizen,2661,1290,-1,-1,5.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Tucher Bru,Schillerstrae 14,Nrnberg,Bayern,Germany,"49.4643,11.0847",
Pewaukee Porter,2692,437,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Delafield Brewhaus,3832 Hillside Drive,Delafield,Wisconsin,United States,"43.0481,-88.3553",
Barleywine,2799,1065,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Rock Bottom Restaurant & Brewery - Milwaukee,740 North Plankinton Avenue,Milwaukee,Wisconsin,United States,"43.0399,-87.9117",
Amber Ale,2807,1052,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Remington Watson Smith Brewing,,Waukesha,Wisconsin,United States,"43.0117,-88.2315",
Red Ale,2823,798,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Loaf and Stein Brewing,,Eagle River,Wisconsin,United States,"45.9172,-89.2443",
Zoo Brew 25,2966,412,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Crane River Brewpub and Cafe,,Lincoln,Nebraska,United States,"40.8069,-96.6817",
Zelta,3575,19,-1,-1,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Aldaris,Tvaika iela 44,Rga,,Latvia,,
Hefeweizen,3577,1380,4,50,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Hefeweizen,German Ale,Yakima Brewing and Malting / Grant's Ales,,Yakima,Washington,United States,"46.6021,-120.506",
Red Barrel,3595,1342,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Watney Brewery,,London,London,United Kingdom,"51.5002,-0.1262",
Red Ale,3600,846,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Mehana Brewing,275 East Kawili Street,Hilo,Hawaii,United States,"19.706,-155.069",
Gold Star Pilsner,3897,771,7,77,5.0999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Pilsener,German Lager,Lancaster Brewing Co.,302 N. Plum St.,Lancaster,Pennsylvania,United States,"40.0438,-76.2984",http://www.lancasterbrewing.com/index.html
Maibock,3079,1059,7,90,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Traditional German-Style Bock,German Lager,River West Brewing,,Chicago,Illinois,United States,"41.85,-87.6501",
Double ZZ Raspberry Wheat,3318,153,11,116,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Light American Wheat Ale or Lager,Other Style,Bootleggers Steakhouse and Brewery,,Bakersfield,California,United States,"35.3733,-119.019",
Vail Pale Ale,3418,1118,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Schooner Brewery,,Dallas,Texas,United States,"32.803,-96.7699",
Oktoberfest,3421,1118,7,84,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Oktoberfest,German Lager,Schooner Brewery,,Dallas,Texas,United States,"32.803,-96.7699",
Pirate Pale,1842,566,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Gaslight Brewery,15 South Orange Avenue,South Orange,New Jersey,United States,"40.7465,-74.2594",
Aud Blonde,4502,1086,3,37,4.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Golden or Blonde Ale,North American Ale,Russian River Brewing,725 Fourth Street,Santa Rosa,California,United States,"38.4418,-122.712",http://www.russianriverbrewing.com/
Alt,4545,1247,4,57,5.6999998093,0,0,0,,,0,,German-Style Brown Ale/Altbier,German Ale,The Cambridge House,357 Salmon Brook Street,Granby,Connecticut,United States,"41.9658,-72.793",http://www.cambridgebrewhouse.com/
Palm Speciale,4750,967,3,33,5.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Palm Breweries,Steenhuffeldorp 3,Steenhuffel,Brabant,Belgium,"50.9953,4.2835",http://www.palmbreweries.com/
Discombobulator Maibock,1983,1268,7,90,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Traditional German-Style Bock,German Lager,Titletown Brewing,200 Dousman Street,Green Bay,Wisconsin,United States,"44.52,-88.0173",
Mile Marker Amber Lager,2151,1078,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Route 66 Brewery,,Saint Louis,Missouri,United States,"38.647,-90.225",
Artisan Lager,4174,1072,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Rogue Ales,2320 SE OSU Drive,Newport,Oregon,United States,"44.6202,-124.052",http://www.rogue.com
Fat Tire Amber Ale,4231,905,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,New Belgium Brewing,500 Linden Street,Fort Collins,Colorado,United States,"40.5929,-105.07",http://www.newbelgium.com/
Amstel Light,4541,37,8,96,3.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Light Lager,North American Lager,Amstel Brouwerij,Antwoordnummer 7181,Amsterdam,,Netherlands,"52.3738,4.8909",http://www.amstel.com
Trappist Westvleteren 12,4680,263,5,62,11.199999809,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style Quadrupel,Belgian and French Ale,Brouwerij Abdij Saint Sixtus,Donkerstraat 12,Westvleteren,West-Vlaanderen,Belgium,"50.8961,2.7222",
Widdershins Barleywine,3,779,-1,-1,9.1000003815,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Left Hand Brewing Company,1265 Boston Avenue,Longmont,Colorado,United States,"40.1587,-105.113",http://www.lefthandbrewing.com/
Lucifer,4,287,-1,-1,8.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brouwerij Liefmans,200 Aalststraat,Oudenaarde,Oost-Vlaanderen,Belgium,"50.8439,3.617",http://www.liefmans.be/
